Episode,Time Steps,Reward,Total Reward
63,82,-9.0,67.3
64,93,-8.0,76.9
65,48,-8.0,26.800000000000004
66,25,-12.0,9.400000000000002
67,40,-7.0,32.599999999999994
68,26,-13.0,15.600000000000001
69,106,-9.0,87.49999999999989
70,81,-11.0,65.5
71,71,-10.0,61.10000000000001
72,74,-12.0,58.5
73,99,-8.0,78.99999999999994
74,79,-10.0,65.99999999999997
75,15,-12.0,2.5000000000000018
76,30,-11.0,12.299999999999997
77,20,-10.0,6.600000000000005
78,283,-13,266.39999999999986
79,32,-12.0,11.799999999999994
80,21,-12.0,8.600000000000005
81,70,-13.0,56.300000000000026
82,92,-6,74.79999999999986
83,57,-9.0,53.6
84,23,-12.0,9.100000000000005
85,19,-13,6.100000000000001
86,24,-8.0,16.0
87,42,-6.0,32.900000000000006
88,78,-12.0,64.19999999999997
89,61,-11.0,53.599999999999994
90,83,-9.0,66.1
91,25,-13,12.700000000000003
92,97,-13,69.80000000000001
93,66,-7.0,62.70000000000002
94,89,-6.0,73.69999999999999
95,166,-7.0,110.3999999999998
96,126,-13,90.19999999999999
97,175,-12.0,125.6999999999999
98,139,-6.0,100.59999999999994
99,68,-11.0,59.29999999999998
100,83,-12.0,63.999999999999986
101,120,-8.0,87.8
102,60,-6,33.60000000000003
103,61,-12.0,52.59999999999998
104,68,-8.0,61.499999999999986
105,74,-11.0,61.000000000000014
106,81,-10.0,68.09999999999998
107,64,-10.0,57.2
108,116,-11.0,100.99999999999999
109,389,-6,383.60000000000093
110,235,-7.0,244.40000000000023
111,69,-9.0,60.39999999999999
112,205,-12.0,141.5999999999997
113,89,-11.0,73.69999999999996
114,100,-6,87.99999999999997
115,123,-8.0,91.39999999999999
116,115,-8.0,90.89999999999985
117,75,-9.0,67.99999999999997
118,113,-6.0,95.09999999999987
119,113,-6.0,95.8999999999999
120,135,-8.0,107.90000000000002
121,177,-7.0,132.60000000000008
122,97,-10.0,72.19999999999993
123,82,-9.0,70.89999999999999
124,82,-12.0,66.89999999999998
125,86,-9.0,71.79999999999994
126,38,-11.0,16.400000000000006
127,41,-6,30.200000000000017
128,267,-7.0,250.4999999999999
129,136,-11.0,108.69999999999993
130,60,-7.0,57.69999999999999
131,74,-12.0,63.59999999999995
132,119,-10.0,86.99999999999997
133,95,-8.0,76.49999999999997
134,96,-6,78.69999999999997
135,89,-10.0,73.1
136,109,-8.0,86.99999999999983
137,91,-8.0,66.2
138,93,-12.0,73.49999999999993
139,23,-12.0,14.800000000000008
140,73,-10.0,62.89999999999998
141,48,-12.0,45.59999999999998
142,19,-12.0,6.600000000000001
143,68,-9.0,60.099999999999994
144,69,-11.0,57.5
145,103,-10.0,85.39999999999999
146,68,-10.0,59.900000000000034
147,71,-6,63.80000000000001
148,23,-10.0,7.5000000000000036
149,59,-6,56.999999999999986
150,84,-8.0,71.0
151,38,-12.0,16.30000000000001
152,94,-12.0,69.10000000000002
153,90,-8.0,77.39999999999999
154,85,-12.0,65.49999999999999
155,94,-11.0,69.70000000000002
156,116,-12.0,82.89999999999995
157,128,-9.0,96.19999999999987
158,141,-8.0,100.39999999999999
159,91,-11.0,71.89999999999998
160,104,-9.0,83.89999999999999
161,94,-10.0,75.8
162,243,-13,224.50000000000009
163,64,-6.0,40.90000000000003
164,44,-6,34.40000000000001
165,35,-9.0,19.100000000000005
166,33,-8.0,20.1
167,21,-13,9.400000000000006
168,113,-8.0,84.89999999999995
169,53,-11.0,48.5
170,70,-12.0,57.400000000000006
171,44,-12.0,24.80000000000001
172,92,-8.0,73.20000000000002
173,23,-6.0,9.899999999999999
174,23,-11.0,6.800000000000001
175,65,-12.0,54.60000000000002
176,63,-8.0,58.50000000000003
177,999,0.6,1087.4999999999998
178,14,-12.0,1.5000000000000036
179,81,-9.0,64.99999999999999
180,133,-11.0,92.99999999999996
181,80,-10.0,64.29999999999994
182,116,-6,92.69999999999997
183,55,-10.0,52.59999999999997
184,91,-9.0,75.0
185,85,-6.0,77.99999999999994
186,98,-8.0,81.00000000000001
187,88,-10.0,71.39999999999999
188,54,-6,33.60000000000002
189,90,-7.0,74.79999999999995
190,88,-12.0,71.39999999999999
191,86,-9.0,71.99999999999991
192,66,-12.0,55.599999999999994
193,101,-9.0,85.99999999999996
194,30,-12.0,14.000000000000004
195,64,-13.0,57.39999999999996
196,35,-6,16.600000000000005
197,82,-7.0,70.0
198,85,-11.0,64.59999999999998
199,123,-9.0,98.4999999999999
200,168,-8.0,125.49999999999991
201,158,-8.0,122.29999999999993
202,98,-7.0,83.29999999999991
203,73,-7.0,64.89999999999996
204,102,-8.0,84.69999999999992
205,77,-7.0,66.59999999999998
206,58,-7.0,59.79999999999998
207,80,-6,71.59999999999997
208,27,-10.0,17.400000000000002
209,24,-11.0,10.0
210,22,-11.0,5.899999999999999
211,73,-9.0,63.60000000000001
212,76,-6,67.09999999999994
213,105,-12.0,79.49999999999999
214,22,-11.0,11.000000000000004
215,117,-6,93.09999999999995
216,24,-13,12.000000000000004
217,68,-7.0,47.300000000000004
218,118,-13.0,92.19999999999992
219,111,-7.0,88.79999999999984
220,103,-7.0,89.99999999999996
221,87,-11.0,67.39999999999995
222,73,-7.0,69.89999999999998
223,59,-9.0,53.69999999999999
224,100,-11.0,80.09999999999997
225,181,-9.0,120.60000000000002
226,79,-10.0,67.69999999999999
227,135,-12.0,97.39999999999989
228,191,-7.0,166.99999999999994
229,470,-7.0,450.70000000000124
230,68,-11.0,63.5
231,62,-10.0,54.99999999999997
232,74,-10.0,61.39999999999998
233,73,-8.0,67.3
234,102,-7.0,82.19999999999996
235,82,-11.0,71.4
236,53,-11.0,50.29999999999998
237,67,-6,61.60000000000001
238,59,-7.0,59.8
239,11,-9.0,1.0999999999999996
240,57,-13.0,49.500000000000014
241,61,-10.0,58.999999999999986
242,61,-7.0,57.2
243,79,-9.0,65.30000000000001
244,78,-6.0,68.79999999999991
245,99,-7.0,76.69999999999999
246,106,-10.0,85.39999999999996
247,72,-10.0,60.199999999999974
248,117,-13.0,87.99999999999993
249,387,-9.0,319.0000000000006
250,76,-6.0,69.29999999999997
251,75,-10.0,61.39999999999998
252,47,-8.0,39.60000000000001
253,106,-6,84.39999999999999
254,83,-9.0,71.19999999999999
255,69,-12.0,59.099999999999966
256,399,-12.0,392.4000000000008
257,55,-7.0,54.300000000000004
258,103,-6,81.80000000000001
259,30,-7.0,18.6
260,52,-9.0,50.09999999999997
261,137,-9.0,107.09999999999985
262,392,-12.0,382.90000000000066
263,448,-10.0,403.600000000001
264,106,-8.0,87.19999999999997
265,71,-9.0,62.89999999999998
266,65,-11.0,56.0
267,126,-10.0,92.59999999999997
268,80,-6,71.29999999999998
269,76,-6,67.7999999999999
270,62,-8.0,62.30000000000004
271,107,-12.0,82.49999999999994
272,53,-12.0,50.3
273,158,-7.0,113.79999999999976
274,22,-10.0,7.900000000000002
275,74,-9.0,62.3
276,12,-10.0,0.3999999999999986
277,51,-10.0,49.40000000000001
278,45,-13.0,23.79999999999999
279,83,-6,73.69999999999997
280,21,-11.0,6.599999999999998
281,83,-7.0,73.79999999999995
282,78,-9.0,71.29999999999998
283,20,-13,7.600000000000005
284,185,-9.0,157.99999999999994
285,95,-8.0,77.30000000000003
286,70,-10.0,62.0
287,177,-7.0,125.0999999999998
288,59,-9.0,55.099999999999994
289,64,-12.0,59.20000000000002
290,30,-8.0,23.500000000000004
291,57,-12.0,50.19999999999998
292,132,-7.0,97.69999999999992
293,122,-6,91.39999999999996
294,62,-10.0,55.8
295,89,-7.0,74.99999999999993
296,55,-12.0,51.4
297,68,-9.0,59.199999999999974
298,65,-12.0,54.599999999999994
299,58,-13.0,49.599999999999966
300,63,-12.0,59.10000000000001
301,56,-11.0,50.699999999999996
302,58,-11.0,51.49999999999998
303,78,-11.0,65.39999999999996
304,72,-7.0,67.89999999999998
305,61,-9.0,58.89999999999998
306,62,-12.0,39.70000000000001
307,83,-6,73.2999999999999
308,115,-7.0,87.50000000000001
309,105,-6,86.69999999999989
310,88,-6,77.99999999999996
311,148,-12.0,107.69999999999996
312,77,-6,70.39999999999995
313,100,-8.0,81.29999999999991
314,82,-10.0,66.19999999999999
315,29,-11.0,17.1
316,126,-10.0,92.1
317,88,-8.0,75.69999999999997
318,90,-10.0,72.39999999999996
319,62,-8.0,58.900000000000034
320,68,-6,65.69999999999993
321,62,-10.0,56.0
322,133,-6,102.4999999999998
323,139,-6.0,105.29999999999993
324,88,-11.0,78.09999999999998
325,76,-6,72.19999999999997
326,120,-6.0,91.29999999999997
327,61,-11.0,55.10000000000001
328,79,-10.0,68.19999999999995
329,90,-6,74.49999999999996
330,66,-11.0,57.99999999999996
331,81,-6,69.79999999999994
332,75,-7.0,65.1
333,117,-8.0,94.79999999999986
334,78,-6,70.09999999999991
335,98,-7.0,84.89999999999992
336,16,-13.0,3.099999999999998
337,543,-6,633.5
338,83,-8.0,72.49999999999999
339,104,-8.0,80.19999999999993
340,91,-11.0,76.99999999999997
341,140,-12.0,100.99999999999994
342,30,-13,13.200000000000006
343,146,-6.0,115.59999999999991
344,26,-6.0,18.699999999999996
345,76,-12.0,67.2
346,61,-6,62.49999999999997
347,77,-12.0,64.09999999999998
348,44,-12.0,19.6
349,57,-8.0,57.5
350,63,-10.0,59.80000000000001
351,120,-10.0,92.99999999999994
352,28,-11.0,10.3
353,139,-9.0,100.49999999999999
354,225,-10.0,189.29999999999973
355,106,-8.0,87.39999999999995
356,130,-7.0,104.89999999999986
357,111,-6,94.3999999999999
358,83,-12.0,74.9
359,109,-8.0,88.2999999999999
360,93,-6,81.29999999999993
361,178,-11.0,157.7
362,66,-8.0,64.30000000000001
363,61,-11.0,54.599999999999994
364,54,-12.0,49.499999999999986
365,74,-13,59.5
366,70,-12.0,57.69999999999996
367,142,-6,104.59999999999998
368,169,-13.0,134.9999999999999
369,61,-10.0,56.60000000000001
370,117,-8.0,92.09999999999984
371,134,-9.0,100.69999999999986
372,173,-10.0,128.59999999999968
373,69,-11.0,57.999999999999986
374,97,-10.0,77.19999999999992
375,137,-9.0,120.89999999999989
376,74,-6.0,68.8
377,59,-10.0,54.699999999999974
378,55,-8.0,54.099999999999994
379,53,-6.0,51.400000000000006
380,81,-10.0,67.0
381,75,-10.0,62.49999999999997
382,82,-10.0,70.80000000000001
383,94,-6,81.99999999999994
384,32,-11.0,13.399999999999995
