Episode,Time Steps,Reward,Total Reward
120,69,-1385.5,-1385.5
121,45,-1583.5,-1583.5
122,46,-1582.5,-1582.5
123,53,-1580.0,-1580.0
124,48,-1571.5,-1571.5
125,46,-1580.0,-1580.0
126,47,-1571.0,-1571.0
127,66,-1442.5,-1442.5
128,23,-1794.0,-1794.0
129,86,-1270.5,-1270.5
130,46,-1576.0,-1576.0
131,84,-1270.0,-1270.0
132,45,-1586.5,-1586.5
133,47,-1570.0,-1570.0
134,48,-1582.0,-1582.0
135,47,-1580.5,-1580.5
136,47,-1565.5,-1565.5
137,46,-1571.0,-1571.0
138,45,-1587.0,-1587.0
139,47,-1575.0,-1575.0
140,45,-1583.0,-1583.0
141,47,-1579.5,-1579.5
142,47,-1578.5,-1578.5
143,79,-1282.5,-1282.5
144,77,-1281.5,-1281.5
145,45,-1584.0,-1584.0
146,98,-1297.5,-1297.5
147,51,-1581.5,-1581.5
148,46,-1583.5,-1583.5
149,91,-1246.0,-1246.0
150,97,-1149.5,-1149.5
151,45,-1587.5,-1587.5
152,47,-1579.5,-1579.5
153,46,-1584.5,-1584.5
154,47,-1587.0,-1587.0
155,117,-999.5,-999.5
156,125,-958.0,-958.0
157,126,-1027.5,-1027.5
158,108,-1124.0,-1124.0
159,127,-874.0,-874.0
160,181,-831.0,-831.0
161,31,-1739.5,-1739.5
162,173,-1575.0,-1575.0
163,56,-1546.0,-1546.0
164,111,-1252.5,-1252.5
165,47,-1599.0,-1599.0
166,83,-1335.5,-1335.5
167,187,-577.0,-577.0
168,55,-1579.5,-1579.5
169,80,-1335.5,-1335.5
170,81,-1312.0,-1312.0
171,48,-1582.0,-1582.0
172,51,-1581.5,-1581.5
173,50,-1562.0,-1562.0
174,203,-1008.5,-1008.5
175,85,-1269.5,-1269.5
176,180,-993.0,-993.0
177,51,-1585.5,-1585.5
178,51,-1589.5,-1589.5
179,46,-1612.0,-1612.0
180,58,-1597.5,-1597.5
181,47,-1592.0,-1592.0
182,173,-1114.5,-1114.5
183,172,-730.0,-730.0
184,146,-845.5,-845.5
185,233,-519.5,-519.5
186,174,-563.5,-563.5
187,183,-547.0,-547.0
188,90,-1342.5,-1342.5
189,93,-1275.0,-1275.0
190,99,-1373.5,-1373.5
191,119,-1241.0,-1241.0
192,113,-1221.5,-1221.5
193,122,-1344.5,-1344.5
194,221,-492.0,-492.0
195,205,-518.5,-518.5
196,51,-1573.5,-1573.5
197,49,-1576.0,-1576.0
198,81,-1345.0,-1345.0
199,47,-1582.5,-1582.5
200,46,-1594.5,-1594.5
201,47,-1582.5,-1582.5
202,47,-1584.5,-1584.5
203,85,-1347.0,-1347.0
204,50,-1587.5,-1587.5
205,87,-1333.0,-1333.0
206,48,-1585.5,-1585.5
207,47,-1590.0,-1590.0
208,49,-1576.0,-1576.0
209,47,-1582.0,-1582.0
210,84,-1358.0,-1358.0
211,104,-1257.5,-1257.5
212,104,-1263.0,-1263.0
213,228,-551.0,-551.0
214,265,-481.0,-481.0
215,244,-343.5,-343.5
216,304,-239.5,-239.5
217,288,-378.0,-378.0
218,92,-1267.5,-1267.5
219,249,-293.5,-293.5
220,91,-1259.0,-1259.0
221,91,-1267.5,-1267.5
222,259,-312.0,-312.0
223,78,-1367.0,-1367.0
224,83,-1354.0,-1354.0
225,77,-1380.5,-1380.5
226,230,-257.5,-257.5
227,74,-1384.0,-1384.0
228,88,-1277.0,-1277.0
229,88,-1277.5,-1277.5
230,96,-1287.5,-1287.5
231,88,-1283.0,-1283.0
232,91,-1284.5,-1284.5
233,95,-1280.0,-1280.0
234,257,-558.5,-558.5
235,319,-469.5,-469.5
236,90,-1277.5,-1277.5
237,86,-1294.5,-1294.5
238,102,-1287.0,-1287.0
239,329,-378.5,-378.5
240,87,-1276.5,-1276.5
241,261,-557.5,-557.5
242,369,3.0,3.0
243,96,-1294.0,-1294.0
244,348,-298.5,-298.5
245,289,-393.0,-393.0
246,77,-1406.5,-1406.5
247,99,-1255.5,-1255.5
248,116,-1265.0,-1265.0
249,98,-1255.0,-1255.0
250,275,-309.0,-309.0
251,235,-553.0,-553.0
252,122,-1289.0,-1289.0
253,91,-1288.0,-1288.0
254,241,-237.0,-237.0
255,207,-503.0,-503.0
256,213,-541.0,-541.0
257,102,-1293.0,-1293.0
258,209,-536.5,-536.5
259,110,-1286.5,-1286.5
260,226,-364.5,-364.5
261,92,-1292.0,-1292.0
262,105,-1269.0,-1269.0
263,243,-381.5,-381.5
264,242,-378.5,-378.5
265,272,-291.0,-291.0
266,176,-547.5,-547.5
267,78,-1424.5,-1424.5
268,182,-585.0,-585.0
269,71,-1432.5,-1432.5
270,142,-1269.0,-1269.0
271,70,-1454.5,-1454.5
272,78,-1404.0,-1404.0
273,105,-1267.0,-1267.0
274,247,-286.0,-286.0
275,94,-1273.5,-1273.5
276,262,40.0,40.0
277,220,-520.0,-520.0
278,105,-1264.5,-1264.5
279,146,-1290.0,-1290.0
280,93,-1283.0,-1283.0
281,96,-1292.0,-1292.0
282,94,-1279.0,-1279.0
283,99,-1281.5,-1281.5
284,97,-1262.5,-1262.5
285,117,-1285.0,-1285.0
286,104,-1270.0,-1270.0
287,110,-1293.5,-1293.5
288,273,-299.5,-299.5
289,96,-1288.5,-1288.5
290,203,-573.5,-573.5
291,124,-1293.0,-1293.0
292,252,-574.0,-574.0
293,216,-571.0,-571.0
294,228,-561.0,-561.0
295,104,-1280.5,-1280.5
296,118,-1280.0,-1280.0
297,259,-559.5,-559.5
298,106,-1290.5,-1290.5
299,112,-1278.0,-1278.0
300,112,-1289.0,-1289.0
301,114,-1289.5,-1289.5
302,85,-1270.5,-1270.5
303,88,-1272.0,-1272.0
304,113,-1282.5,-1282.5
305,113,-1285.5,-1285.5
306,301,-296.0,-296.0
307,356,-109.5,-109.5
308,195,-558.0,-558.0
309,417,-4.0,-4.0
310,322,2.0,2.0
311,177,-570.0,-570.0
312,183,-567.0,-567.0
313,326,64.5,64.5
314,386,25.5,25.5
315,290,-276.5,-276.5
316,441,-44.0,-44.0
317,399,-299.5,-299.5
318,106,-1294.0,-1294.0
319,366,9.5,9.5
320,336,-313.5,-313.5
321,455,22.5,22.5
322,466,21.5,21.5
323,453,12.5,12.5
324,398,-375.5,-375.5
325,466,21.5,21.5
326,508,20.5,20.5
327,142,-1295.0,-1295.0
328,398,-289.5,-289.5
329,93,-1267.5,-1267.5
330,301,-299.5,-299.5
331,328,17.0,17.0
332,117,-1272.0,-1272.0
333,373,0.5,0.5
334,343,65.5,65.5
335,281,34.5,34.5
336,106,-1258.0,-1258.0
337,282,31.0,31.0
338,99,-1272.0,-1272.0
339,238,-516.5,-516.5
340,386,36.0,36.0
