Episode,Time Steps,Reward,Total Reward
235,134,-5,62.0
236,37,-5,13.5
237,36,-5,13.0
238,76,-5,33.0
239,62,-5,26.0
240,36,-5,13.0
241,80,-5,35.0
242,105,-5,47.5
243,58,-5,24.0
244,89,-5,39.5
245,118,-5,54.0
246,113,-5,51.5
247,103,-5,46.5
248,25,-5,7.5
249,130,-5,60.0
250,77,-5,33.5
251,118,-5,54.0
252,42,-5,16.0
253,18,-5,4.0
254,98,-5,44.0
255,109,-5,49.5
256,141,-5,65.5
257,21,-5,5.5
258,167,-5,78.5
259,146,-5,68.0
260,130,-5,60.0
261,169,-5,79.5
262,188,-5,89.0
263,82,-5,36.0
264,388,-5,189.0
265,159,-5,74.5
266,133,-5,61.5
267,190,-5,90.0
268,118,-5,54.0
269,120,-5,55.0
270,155,-5,72.5
271,156,-5,73.0
272,240,-5,115.0
273,179,-5,84.5
274,39,-5,14.5
275,110,-5,50.0
276,143,-5,66.5
277,167,-5,78.5
278,139,-5,64.5
279,129,-5,59.5
280,52,-5,21.0
281,159,-5,74.5
282,109,-5,49.5
283,113,-5,51.5
284,110,-5,50.0
285,130,-5,60.0
286,80,-5,35.0
287,126,-5,58.0
288,127,-5,58.5
289,274,-5,132.0
290,148,-5,69.0
291,139,-5,64.5
292,153,-5,71.5
293,134,-5,62.0
294,90,-5,40.0
295,87,-5,38.5
296,121,-5,55.5
297,36,-5,13.0
