Episode,Time Steps,Reward,Total Reward
254,102,-14.899999999999999,111.20000000000002
255,102,-14.2,111.10000000000001
256,266,-17.0,301.9999999999999
257,109,-14.2,116.29999999999997
258,41,-13.5,40.4
259,54,-14.2,52.89999999999999
260,52,-16.3,50.39999999999999
261,53,-16.3,50.7
262,57,-14.899999999999999,54.50000000000001
263,273,-16.3,296.0000000000001
264,110,-14.2,115.3
265,109,-14.2,114.8
266,100,-15.6,108.9
267,266,-16.3,302.8999999999998
268,186,-15.6,219.80000000000007
269,111,-14.2,116.19999999999997
270,281,-17.0,309.79999999999984
271,109,-14.899999999999999,115.09999999999997
272,56,-12.8,56.39999999999999
273,291,-17.0,314.30000000000035
274,275,-15.6,309.9999999999999
275,98,-12.8,109.50000000000003
276,105,-12.8,112.39999999999999
277,296,-16.3,318.4
278,204,-17.0,203.20000000000013
279,51,-12.1,54.29999999999999
280,51,-12.1,54.29999999999999
281,50,-14.2,51.29999999999998
282,278,-17.0,308.6999999999999
283,101,-12.8,113.2
284,51,-12.1,54.29999999999999
285,102,-14.2,112.1
286,62,-15.6,59.100000000000016
287,266,-15.6,303.8999999999999
288,48,-14.2,49.19999999999999
289,107,-12.1,116.5
290,51,-12.1,54.29999999999999
291,53,-12.8,54.89999999999999
292,113,-15.6,112.80000000000001
293,48,-15.6,42.699999999999996
294,67,-14.899999999999999,61.99999999999998
295,283,-14.899999999999999,312.70000000000005
296,57,-12.1,57.29999999999999
297,266,-15.6,302.6999999999998
298,97,-14.899999999999999,105.79999999999998
299,48,-15.6,48.19999999999999
300,41,-14.2,40.900000000000006
301,48,-15.6,48.19999999999999
302,47,-16.3,45.5
303,49,-17.0,46.39999999999999
304,94,-16.3,102.2
305,49,-11.4,48.39999999999999
306,41,-16.3,38.099999999999994
307,213,-13.5,244.8
308,55,-12.1,56.49999999999999
309,269,-17.0,303.39999999999986
310,260,-16.3,300.30000000000007
311,49,-10.7,51.7
312,268,-16.3,303.9
313,278,-14.899999999999999,312.20000000000005
314,61,-10.7,61.199999999999974
315,175,-16.3,202.80000000000015
316,260,-17.0,298.4000000000001
317,263,-14.2,303.5
318,98,-14.2,109.5
319,269,-17.0,303.59999999999997
320,265,-14.899999999999999,305.0999999999999
321,266,-17.0,302.9
322,264,-14.899999999999999,302.49999999999994
323,102,-12.8,113.80000000000004
324,263,-16.3,300.4000000000001
325,265,-15.6,303.0
326,266,-15.6,304.7
327,106,-11.4,117.10000000000002
328,271,-16.3,306.59999999999997
329,273,-14.899999999999999,309.3999999999999
330,275,-14.899999999999999,310.40000000000003
331,264,-15.6,302.4
332,270,-17.0,305.4000000000001
333,80,-16.3,77.80000000000001
334,265,-16.3,304.3999999999999
335,269,-12.8,309.8000000000001
336,267,-11.4,309.5
337,265,-12.1,308.09999999999997
338,266,-12.8,308.50000000000006
339,264,-16.3,302.99999999999994
340,275,-12.8,312.8
341,269,-17.0,306.09999999999997
342,127,-16.3,134.1
343,398,-15.6,402.9999999999996
344,101,-12.8,111.40000000000002
345,220,-14.899999999999999,250.3000000000001
346,265,-12.8,305.6000000000001
347,185,-13.5,223.80000000000013
348,273,-12.1,312.3
349,274,-13.5,312.8
350,268,-17.0,301.8000000000002
351,78,-16.3,74.8
352,275,-16.3,308.3
353,262,-16.3,300.20000000000016
354,270,-15.6,306.2
355,274,-12.8,312.3000000000001
356,273,-11.4,313.4000000000001
357,273,-14.2,310.80000000000007
358,157,-17.0,177.2
359,263,-14.2,302.40000000000003
360,103,-11.4,113.80000000000003
361,101,-13.5,111.10000000000001
362,272,-12.8,311.2000000000001
363,271,-14.2,307.50000000000006
364,123,-16.3,126.7
365,266,-17.0,302.9000000000001
366,267,-16.3,303.1
367,273,-13.5,310.4
368,274,-12.8,311.1000000000001
369,267,-14.2,306.50000000000006
370,280,-12.8,314.4000000000002
371,264,-16.3,301.5
372,102,-14.2,111.90000000000002
373,272,-14.2,308.7
374,100,-14.2,110.30000000000003
375,270,-10.7,311.4000000000002
376,258,-14.2,299.1
377,264,-12.8,305.5999999999999
378,264,-12.8,305.5999999999999
379,358,-14.899999999999999,381.9000000000004
380,263,-12.8,305.90000000000015
381,98,-14.899999999999999,109.20000000000002
382,51,-12.8,53.499999999999986
383,51,-12.8,53.499999999999986
384,51,-12.8,53.499999999999986
385,52,-13.5,53.0
386,58,-13.5,55.999999999999986
387,62,-10.7,61.19999999999996
388,70,-10.7,65.59999999999997
389,63,-10.7,62.09999999999998
390,57,-13.5,56.099999999999994
391,74,-10.7,67.59999999999995
392,67,-12.1,62.6
393,55,-13.5,54.499999999999986
394,59,-10.7,59.699999999999974
395,62,-10.7,61.19999999999996
396,58,-10.7,59.199999999999974
397,50,-12.8,51.5
398,54,-13.5,53.999999999999986
399,51,-13.5,52.900000000000006
400,52,-14.2,52.30000000000001
401,58,-10.7,59.199999999999974
402,57,-10.7,58.79999999999998
403,58,-10.7,59.199999999999974
404,58,-10.7,59.199999999999974
405,58,-10.7,59.199999999999974
406,58,-10.7,59.199999999999974
407,58,-10.7,59.199999999999974
408,60,-10.7,60.199999999999974
409,58,-10.7,59.199999999999974
410,58,-10.7,59.199999999999974
411,54,-11.4,56.600000000000016
412,58,-10.7,59.199999999999974
413,58,-10.7,59.199999999999974
414,50,-13.5,52.19999999999999
415,58,-10.7,59.199999999999974
416,58,-10.7,59.199999999999974
417,58,-10.7,59.199999999999974
418,58,-10.7,59.199999999999974
419,58,-10.7,59.199999999999974
420,58,-10.7,59.199999999999974
421,58,-10.7,59.199999999999974
422,50,-13.5,52.19999999999999
423,58,-10.7,59.199999999999974
424,58,-10.7,59.199999999999974
425,58,-10.7,59.199999999999974
426,58,-10.7,59.199999999999974
427,58,-10.7,59.199999999999974
428,58,-10.7,59.199999999999974
429,58,-10.7,59.199999999999974
430,101,-12.8,112.39999999999999
431,58,-10.7,59.199999999999974
432,58,-10.7,59.199999999999974
433,58,-10.7,59.199999999999974
434,58,-10.7,59.199999999999974
435,58,-10.7,59.199999999999974
436,51,-13.5,52.89999999999999
437,58,-10.7,59.199999999999974
438,61,-10.7,60.799999999999955
439,58,-10.7,59.199999999999974
440,58,-10.7,59.199999999999974
441,58,-10.7,59.199999999999974
442,58,-10.7,59.199999999999974
443,58,-10.7,59.199999999999974
444,50,-13.5,51.999999999999986
445,58,-13.5,56.599999999999994
446,54,-12.8,56.39999999999999
447,55,-14.899999999999999,54.29999999999999
448,56,-14.899999999999999,54.99999999999999
449,60,-16.3,55.19999999999999
450,54,-14.899999999999999,53.79999999999999
451,55,-14.899999999999999,54.29999999999999
452,53,-14.899999999999999,52.09999999999997
453,94,-14.899999999999999,73.00000000000003
454,53,-14.899999999999999,52.09999999999997
455,49,-13.5,51.29999999999998
456,52,-14.2,51.900000000000006
457,52,-15.6,50.50000000000001
458,59,-11.4,58.69999999999998
459,53,-10.7,54.900000000000006
460,53,-12.1,53.50000000000001
461,53,-10.7,54.900000000000006
462,52,-13.5,52.89999999999998
463,53,-10.7,54.900000000000006
464,53,-10.7,54.900000000000006
465,60,-10.7,60.19999999999996
466,53,-10.7,54.900000000000006
467,61,-10.7,60.49999999999997
468,53,-12.1,53.50000000000001
469,63,-10.7,61.09999999999992
470,52,-12.8,53.099999999999994
471,53,-13.5,52.89999999999999
472,53,-10.7,54.900000000000006
473,62,-10.7,58.79999999999994
474,53,-10.7,54.900000000000006
475,51,-14.899999999999999,50.199999999999996
476,51,-14.899999999999999,50.199999999999996
477,51,-16.3,48.8
478,51,-14.899999999999999,50.199999999999996
479,51,-14.899999999999999,50.199999999999996
480,50,-17.0,46.8
481,51,-14.899999999999999,50.199999999999996
482,51,-16.3,48.8
483,55,-10.7,56.099999999999994
484,51,-16.3,48.39999999999996
485,54,-15.6,51.199999999999996
486,52,-12.8,52.900000000000006
487,52,-14.2,51.900000000000006
488,60,-10.7,59.79999999999998
489,65,-10.7,62.39999999999996
490,60,-10.7,59.79999999999998
491,69,-10.7,64.49999999999991
492,61,-10.7,60.39999999999998
493,61,-11.4,59.69999999999998
494,61,-10.7,60.39999999999998
495,61,-10.7,60.39999999999998
496,62,-10.7,60.99999999999997
497,52,-12.8,53.099999999999994
498,61,-10.7,60.39999999999998
499,61,-10.7,60.39999999999998
500,61,-11.4,59.69999999999998
501,61,-10.7,60.39999999999998
502,61,-10.7,60.39999999999998
503,61,-10.7,60.39999999999998
504,61,-10.7,60.39999999999998
505,61,-11.4,59.69999999999998
506,61,-10.7,60.39999999999998
507,61,-10.7,60.39999999999996
508,61,-10.7,60.39999999999998
509,61,-10.7,60.39999999999998
510,61,-10.7,60.39999999999998
511,61,-10.7,60.39999999999998
512,61,-10.7,60.39999999999998
513,61,-11.4,59.69999999999998
514,61,-10.7,60.39999999999998
515,61,-10.7,60.39999999999998
516,61,-10.7,60.39999999999998
517,61,-10.7,60.39999999999998
518,61,-10.7,60.39999999999998
519,61,-10.7,60.39999999999998
520,59,-12.1,57.9
521,61,-10.7,60.39999999999998
522,64,-10.7,61.89999999999999
523,61,-10.7,60.39999999999998
524,61,-10.7,60.39999999999998
525,61,-10.7,60.39999999999998
526,61,-10.7,60.39999999999998
527,61,-10.7,60.39999999999998
528,61,-10.7,60.39999999999998
529,61,-10.7,60.39999999999996
530,61,-10.7,60.39999999999998
531,61,-10.7,60.39999999999998
532,61,-10.7,60.39999999999998
533,72,-10.7,65.89999999999992
534,61,-10.7,60.39999999999998
535,61,-10.7,60.39999999999998
536,61,-10.7,60.49999999999996
537,61,-10.7,60.39999999999998
538,61,-10.7,60.39999999999998
539,61,-10.7,60.39999999999998
540,61,-10.7,60.39999999999998
541,61,-10.7,60.39999999999998
542,61,-10.7,60.39999999999998
543,61,-10.7,60.39999999999998
544,61,-10.7,60.39999999999998
545,61,-10.7,60.39999999999998
546,61,-10.7,60.39999999999998
547,61,-10.7,60.39999999999998
548,61,-10.7,60.39999999999998
549,61,-10.7,60.39999999999998
550,61,-10.7,60.39999999999998
551,61,-10.7,60.39999999999998
552,61,-10.7,60.39999999999998
553,61,-10.7,60.39999999999998
554,61,-10.7,60.39999999999998
555,61,-10.7,60.39999999999998
556,61,-10.7,60.39999999999998
557,61,-10.7,60.39999999999998
558,61,-10.7,60.39999999999998
559,61,-10.7,60.39999999999998
560,61,-10.7,60.39999999999998
561,63,-10.7,61.39999999999998
562,61,-10.7,60.39999999999998
563,61,-10.7,60.39999999999998
564,61,-10.7,60.39999999999998
565,59,-10.7,59.299999999999955
566,61,-10.7,60.39999999999998
567,61,-10.7,60.39999999999998
568,61,-10.7,60.39999999999998
569,61,-10.7,60.39999999999998
570,61,-10.7,60.39999999999998
571,61,-10.7,60.39999999999998
572,61,-10.7,60.39999999999998
573,61,-10.7,60.39999999999998
574,61,-10.7,60.39999999999998
575,106,-10.7,116.40000000000002
576,72,-10.7,66.09999999999994
577,61,-10.7,60.39999999999996
578,61,-10.7,60.39999999999998
579,61,-10.7,60.39999999999998
580,65,-10.7,63.29999999999997
581,61,-10.7,60.39999999999998
582,63,-10.7,61.39999999999998
583,61,-10.7,60.39999999999998
584,61,-10.7,60.39999999999998
585,61,-10.7,60.39999999999998
586,61,-10.7,60.39999999999998
587,61,-10.7,60.39999999999998
588,61,-10.7,60.39999999999998
589,61,-10.7,60.39999999999998
590,61,-10.7,60.39999999999998
591,60,-10.7,60.19999999999996
592,61,-10.7,60.39999999999998
593,61,-10.7,60.39999999999998
594,55,-12.1,56.00000000000001
595,60,-10.7,59.99999999999997
596,61,-10.7,60.39999999999996
597,61,-10.7,60.39999999999998
598,60,-10.7,59.89999999999999
599,64,-10.7,61.899999999999935
600,61,-10.7,60.39999999999998
601,61,-10.7,60.39999999999998
602,61,-10.7,60.39999999999998
603,61,-10.7,60.39999999999998
604,61,-10.7,60.39999999999998
605,96,-13.5,108.2
606,61,-10.7,60.49999999999996
