Episode,Time Steps,Reward,Total Reward
164,70,-13.25,25.817499999999995
165,132,-6,63.75500000000001
166,78,-7.25,36.002499999999976
167,95,-6,45.37250000000002
168,103,-8.5,46.70750000000002
169,89,-15,34.85750000000002
170,52,-12.75,16.862500000000008
171,110,-6,52.8575
172,23,-12.5,-0.120000000000001
173,77,-12.5,29.792499999999983
174,111,-10.75,49.2525
175,43,-10.5,14.53250000000001
176,40,-11.25,12.100000000000005
177,46,-13.25,13.480000000000004
178,105,-7.75,48.69999999999998
179,68,-10.5,27.092500000000015
180,43,-12.25,12.8125
181,68,-9.25,28.865000000000002
182,52,-13.75,16.04000000000001
183,117,-6.75,55.78500000000001
184,66,-11.0,25.552500000000023
185,131,-7.25,63.16250000000001
186,101,-11.25,43.3625
187,75,-11.75,29.47500000000003
188,54,-13.5,17.030000000000015
189,61,-10.0,24.442500000000003
190,53,-11.0,19.072500000000012
191,84,-8.5,37.705
192,55,-15,16.122500000000013
193,108,-6,52.25749999999997
194,89,-6,42.54750000000001
195,50,-11.75,16.765000000000008
196,49,-12.25,15.7075
197,110,-9.5,49.97999999999997
198,490,-15,271.4649999999991
199,135,-6.5,65.21499999999999
200,84,-10.25,37.58000000000003
201,68,-14.25,23.160000000000018
202,108,-15,42.40749999999999
203,57,-14.5,17.602500000000028
204,34,-15,4.475000000000001
205,62,-14.25,20.1
206,70,-8.25,30.912499999999994
207,55,-13.0,18.009999999999998
208,107,-6.5,51.352499999999964
209,56,-9.0,22.645000000000028
210,133,-11.25,65.7625
211,53,-13.0,17.034999999999997
212,42,-13.5,10.747500000000013
213,60,-13.5,20.117500000000014
214,47,-14.0,12.775000000000006
215,70,-14.0,24.395000000000024
216,43,-13.25,10.642500000000002
217,61,-10.0,24.215000000000018
218,41,-14.25,9.700000000000014
219,68,-13.5,24.577500000000008
220,43,-11.75,13.457500000000007
221,16,-13.5,-4.272500000000001
222,75,-11.0,30.74000000000003
223,80,-10.75,33.597500000000004
224,45,-13.0,13.24250000000001
225,47,-12.75,14.75500000000002
226,95,-15,37.07249999999998
227,84,-6,39.85749999999999
228,47,-13.5,13.442500000000006
229,64,-15,20.537500000000016
230,93,-10.25,40.487500000000004
231,46,-13.0,13.855000000000008
232,52,-10.75,19.277500000000003
233,53,-10.25,20.262500000000014
234,46,-12.75,13.815000000000005
235,54,-12.75,18.167500000000015
236,71,-12.5,26.347500000000025
237,70,-10.75,28.025000000000006
238,71,-14.0,25.650000000000013
239,62,-14.25,20.75750000000002
240,64,-13.25,22.157500000000013
241,111,-6,54.24250000000002
242,52,-12.75,16.687500000000018
243,62,-8.75,25.98000000000001
244,62,-13.5,21.530000000000037
245,21,-8.5,2.5250000000000004
246,50,-10.5,18.5125
247,43,-14.75,10.119999999999997
248,61,-6,27.877500000000005
249,49,-11.75,16.82250000000001
250,64,-7.25,28.195000000000007
251,72,-6,34.00999999999999
252,82,-15,30.835000000000015
253,130,-6,63.92999999999998
254,89,-7.0,41.595000000000006
255,72,-8.5,31.47750000000002
256,83,-6,39.44749999999999
257,75,-9.75,31.330000000000027
258,14,-10.0,-2.5725000000000007
259,123,-12.25,53.56499999999998
260,61,-12.75,21.577500000000015
261,57,-11.25,20.86250000000001
262,75,-7.25,34.3375
263,63,-12.25,23.224999999999994
264,94,-14.0,36.97
265,54,-15,15.86500000000002
266,93,-6,44.81000000000002
267,50,-15.0,13.992500000000007
268,13,-15,-8.02
269,64,-6.5,29.345
270,65,-14.0,22.247500000000002
271,140,-8.75,67.96250000000003
272,79,-7.5,36.4725
273,71,-11.5,27.902500000000025
274,53,-15,14.920000000000023
275,25,-8.25,4.882499999999997
276,62,-11.5,23.46250000000002
277,11,-13.25,-7.250000000000001
278,99,-6,47.789999999999985
279,62,-13.75,20.860000000000028
280,56,-13.5,18.29500000000003
281,65,-9.5,26.840000000000025
282,73,-9.75,30.80249999999998
283,53,-13.75,16.427500000000013
284,49,-15,12.980000000000018
285,60,-13.0,20.620000000000026
286,47,-12.5,14.352500000000013
287,117,-12.25,51.31750000000001
288,64,-7.75,28.192500000000003
289,48,-14.0,13.645000000000024
290,69,-12.25,26.29250000000001
291,66,-12.75,25.205000000000027
292,83,-8.5,37.34500000000001
293,18,-15,-4.950000000000001
294,19,-7.0,2.9125000000000014
295,88,-10.5,37.78
296,73,-12.0,28.72500000000003
297,58,-12.75,20.28750000000003
298,49,-10.5,17.400000000000006
299,62,-13.0,22.140000000000008
300,79,-9.75,33.62500000000001
301,58,-14.0,19.10750000000001
302,132,-11.0,59.35499999999996
303,63,-15,21.225000000000023
304,79,-10.75,32.65500000000002
305,104,-8.25,49.44249999999999
306,50,-15,13.547500000000007
307,69,-6,32.379999999999995
308,84,-14.25,32.46000000000001
309,61,-10.5,23.847500000000004
310,12,-13.75,-7.062499999999999
311,220,-13.0,109.75499999999977
312,51,-13.5,15.667500000000015
313,75,-7.5,33.59500000000003
314,56,-14.25,17.735000000000007
315,62,-9.25,25.739999999999995
316,92,-14.0,36.715
317,55,-13.25,17.765000000000004
318,52,-14.25,15.055000000000025
319,53,-15,14.890000000000008
320,109,-7.25,51.69999999999998
321,120,-11.5,53.06499999999997
322,73,-7.75,32.63999999999998
323,79,-9.0,34.897499999999994
324,97,-6,47.18749999999999
325,53,-11.25,19.35
326,127,-8.5,59.16749999999996
327,139,-12.75,61.332500000000024
328,81,-7.75,37.17749999999998
329,67,-11.5,26.017500000000013
330,49,-8.5,19.74250000000001
331,103,-7.25,48.544999999999995
332,118,-11.25,52.75000000000003
333,10,-8.0,-2.67
334,107,-14.25,44.07999999999997
335,77,-7.25,35.620000000000005
336,59,-8.5,25.029999999999987
337,102,-14.75,40.615000000000016
338,53,-10.25,20.292500000000015
339,61,-11.5,23.13499999999999
340,50,-9.5,19.127500000000005
341,85,-6.75,40.1875
342,52,-15,14.565000000000023
343,52,-11.75,17.922500000000017
344,43,-12.0,12.84000000000001
345,114,-11.0,50.575
346,21,-15,-3.3099999999999987
347,16,-14.25,-5.235000000000001
348,75,-10.0,31.42750000000001
349,52,-12.75,16.920000000000027
350,56,-11.25,20.11250000000003
351,52,-11.0,18.97500000000001
352,77,-10.25,31.995000000000033
353,81,-9.0,35.79249999999997
354,14,-7.5,0.09749999999999837
355,67,-13.0,23.875
356,41,-6.25,15.477500000000013
357,42,-13.25,11.11
358,45,-15,10.907500000000017
359,54,-12.0,18.470000000000013
360,46,-12.5,14.005000000000006
361,69,-8.75,29.490000000000002
362,29,-6,9.295
363,50,-13.5,15.542500000000004
364,48,-11.5,15.959999999999994
365,53,-13.0,17.567499999999995
366,53,-15,14.922500000000017
367,48,-11.5,16.19750000000001
368,81,-9.0,35.572500000000005
369,71,-12.5,27.15249999999999
370,52,-13.25,16.162500000000026
371,69,-9.25,29.34250000000001
372,54,-14.25,16.65750000000002
373,53,-14.25,15.832500000000028
374,55,-13.5,17.720000000000027
375,45,-14.25,11.81000000000002
376,47,-15.0,12.037500000000009
377,56,-15,17.240000000000002
378,58,-12.5,19.925000000000026
379,53,-13.25,17.142500000000013
380,85,-9.5,37.63250000000001
381,47,-13.75,13.522500000000012
382,80,-8.75,35.4675
383,61,-9.75,24.940000000000012
384,84,-13.5,32.962500000000034
385,62,-14.75,20.12000000000001
386,66,-11.0,25.997500000000016
387,55,-12.75,18.805000000000003
388,73,-6.0,34.54250000000002
389,57,-9.75,22.75250000000002
390,110,-12.25,47.51250000000003
391,42,-13.5,10.927500000000002
392,51,-12.25,16.72750000000001
393,45,-10.0,15.975000000000001
394,71,-14.75,25.275
395,59,-12.0,21.66750000000001
396,126,-9.25,58.87249999999999
397,75,-8.5,33.29250000000001
398,66,-6.0,31.085
399,74,-13.25,28.17250000000002
400,122,-14.25,52.44749999999999
401,141,-9.5,68.69749999999998
402,92,-15.0,35.38999999999997
403,153,-11.75,71.9924999999999
404,55,-11.75,19.14750000000002
405,56,-9.25,22.355000000000018
406,108,-13.25,45.7225
407,25,-15,-1.0450000000000053
408,63,-8.75,26.892500000000005
409,78,-15,27.477500000000028
410,150,-13.5,69.19999999999997
411,143,-12.75,66.10749999999994
412,53,-13.5,16.357500000000016
413,52,-12.25,17.139999999999997
414,52,-15,14.380000000000017
415,43,-14.5,10.292500000000011
416,48,-13.0,14.485000000000017
417,23,-14.25,-1.7525000000000013
418,24,-8.5,4.2325
419,55,-15,16.44500000000001
420,102,-14.75,39.682499999999976
421,42,-15,9.330000000000013
422,52,-11.25,18.617500000000014
423,57,-12.75,19.277500000000018
424,16,-14.25,-5.260000000000002
425,77,-10.25,31.96750000000003
426,68,-15,22.45750000000001
427,64,-6.5,28.977500000000013
428,49,-15,13.110000000000007
429,66,-10.5,26.467499999999994
430,19,-14.25,-3.485000000000001
431,24,-14.75,-1.427500000000002
432,53,-8.0,22.44
433,52,-11.25,18.327500000000015
434,55,-15,16.54250000000003
435,58,-10.5,22.585000000000008
436,61,-14.25,19.93500000000003
437,58,-14.0,18.985000000000014
438,83,-10.5,34.985
439,53,-12.0,18.630000000000006
440,49,-12.75,15.735000000000003
441,62,-12.75,22.147500000000022
442,93,-9.0,42.374999999999986
443,62,-15,19.72500000000001
444,55,-12.75,18.575000000000003
445,96,-13.25,39.75999999999999
446,64,-9.75,26.272499999999994
447,92,-15,36.39250000000004
448,59,-9.0,24.430000000000007
449,68,-13.5,24.66250000000003
450,54,-9.75,21.040000000000024
451,51,-12.75,16.302500000000023
452,49,-8.75,19.5175
453,55,-11.0,20.44000000000001
454,59,-13.75,19.817500000000003
455,92,-9.75,40.507500000000014
456,71,-8.75,30.65
457,163,-13.0,76.38999999999994
458,90,-12.75,36.98249999999999
459,142,-10.75,67.53999999999999
460,86,-14.25,33.640000000000015
461,52,-15,14.990000000000002
462,110,-9.0,50.64249999999997
463,93,-14.25,37.72750000000003
464,106,-13.5,45.22
465,110,-14.0,46.61500000000001
466,96,-13.5,40.315000000000005
467,58,-12.0,20.615000000000023
468,83,-9.5,36.51500000000001
469,80,-8.25,35.49500000000001
470,130,-13.25,59.31999999999995
471,69,-6.75,31.890000000000015
472,53,-13.25,16.860000000000014
473,48,-14.5,12.917500000000011
474,112,-12.25,49.125000000000014
475,50,-11.75,17.09250000000001
476,81,-11.75,32.605000000000025
477,101,-14.25,41.61000000000004
478,92,-13.25,36.445
479,64,-11.25,24.465000000000018
480,112,-11.75,51.31750000000003
481,130,-9.0,63.53249999999997
482,53,-11.75,18.68000000000001
483,55,-8.75,22.45250000000001
484,19,-6,4.009999999999998
485,47,-14.25,12.982500000000009
486,71,-11.25,27.87250000000001
487,54,-15,15.717500000000022
488,49,-12.75,15.51250000000001
489,110,-13.0,46.142500000000005
490,57,-11.25,21.062500000000014
491,138,-7.5,69.065
492,62,-13.25,21.572500000000012
493,99,-10.0,43.66750000000001
494,87,-7.25,40.6075
495,78,-9.25,34.12999999999999
496,40,-11.0,12.379999999999999
497,83,-8.5,37.10500000000002
498,58,-11.5,21.43250000000001
499,145,-11.0,69.57499999999999
500,193,-8.25,96.43999999999996
501,50,-8.25,20.675
502,88,-7.0,41.51250000000002
503,89,-8.5,40.39000000000002
504,118,-11.5,54.60000000000004
505,133,-12.5,61.30499999999995
506,15,-11.0,-2.7799999999999994
507,55,-9.5,22.04500000000001
508,58,-13.75,18.70500000000002
509,59,-12.25,20.982500000000023
510,13,-12.5,-5.605
511,22,-10.25,2.292499999999997
512,73,-13.25,27.560000000000002
513,19,-13.25,-2.9375
514,57,-12.5,19.58750000000002
515,130,-11.5,60.92999999999999
516,74,-12.0,29.367500000000007
517,22,-13.0,-1.0049999999999972
518,82,-6,39.37499999999998
519,62,-7.5,27.779999999999994
520,53,-12.0,18.092500000000015
521,87,-14.25,34.33
522,72,-8.25,32.19
523,53,-11.75,18.405000000000005
524,134,-10.0,64.55999999999999
525,125,-11.0,58.79499999999997
526,57,-11.75,20.197500000000012
527,95,-13.5,38.747500000000024
528,92,-10.5,40.172500000000014
529,118,-12.0,54.44750000000003
530,121,-13.25,54.82000000000002
531,84,-9.0,37.485000000000014
532,73,-9.0,31.934999999999988
533,83,-15.0,30.695000000000014
534,72,-9.75,30.490000000000002
535,25,-14.25,-0.8049999999999997
536,21,-14.25,-2.4525000000000006
537,130,-14.25,56.13499999999998
538,43,-11.25,13.62250000000001
539,57,-6,26.22500000000001
540,41,-15,8.93750000000001
541,47,-15,12.190000000000019
542,131,-12.0,60.74249999999998
543,12,-11.0,-4.455
544,14,-15,-6.985000000000001
545,45,-12.0,14.0775
546,145,-14.5,65.28499999999995
547,75,-6,35.45
548,55,-9.75,21.145000000000007
549,48,-15,12.38500000000002
550,51,-11.0,18.370000000000005
551,56,-14.25,17.527500000000003
552,41,-12.5,11.327500000000008
553,115,-13.0,49.43749999999998
554,49,-12.5,15.757500000000018
555,59,-13.5,19.432500000000026
556,96,-15,38.07250000000003
557,115,-12.75,52.20500000000004
558,90,-13.25,37.06750000000003
559,60,-15,18.395000000000024
560,74,-6.75,34.62250000000001
561,47,-13.5,14.072500000000016
562,49,-14.25,13.827500000000015
563,73,-10.75,30.030000000000015
564,51,-11.75,17.52250000000001
565,49,-13.5,14.40750000000002
566,69,-10.25,28.255000000000024
567,58,-12.0,20.86750000000002
568,57,-11.0,21.48000000000001
569,44,-8.5,16.849999999999998
570,94,-6,45.17
571,48,-12.5,14.825000000000014
572,90,-11.25,37.612500000000004
573,65,-11.75,24.20500000000002
574,50,-13.5,14.860000000000024
575,40,-11.75,11.607500000000005
576,50,-13.5,14.875000000000014
577,57,-14.25,18.195
578,19,-15,-4.150000000000002
579,95,-12.25,39.4125
580,50,-11.5,17.4125
581,81,-14.25,31.037499999999994
582,43,-12.0,12.987499999999997
583,48,-11.5,16.264999999999997
584,134,-11.0,60.577500000000015
585,66,-11.75,25.252500000000012
586,61,-15,19.37250000000001
587,50,-13.0,15.910000000000004
588,69,-12.75,25.690000000000033
589,45,-11.0,15.265000000000011
590,57,-12.5,19.94000000000002
591,62,-6.5,28.627499999999998
592,110,-15,47.34750000000004
593,100,-10.75,44.93749999999997
594,66,-10.75,26.205000000000005
595,57,-8.0,24.57
596,75,-13.5,28.68500000000001
597,60,-14.75,19.150000000000027
598,58,-7.25,25.764999999999993
599,72,-9.0,31.23749999999999
600,136,-14.25,59.54249999999995
601,44,-12.75,12.88500000000002
602,55,-11.0,20.062500000000018
603,81,-8.25,36.4675
604,127,-10.5,60.45499999999997
605,96,-13.75,38.4625
606,81,-12.0,32.6075
607,46,-12.0,14.500000000000018
608,61,-9.75,24.840000000000003
609,60,-13.75,20.212500000000006
610,67,-13.5,24.090000000000018
611,56,-11.25,20.722500000000014
612,59,-15.0,18.610000000000007
613,120,-9.5,54.68499999999999
614,85,-9.75,37.182500000000005
615,57,-11.0,21.32000000000003
616,81,-14.25,30.784999999999982
617,135,-13.25,61.97249999999998
618,119,-12.75,53.99499999999999
619,50,-10.5,18.45000000000001
620,12,-13.0,-6.3549999999999995
621,49,-12.5,15.585000000000012
622,76,-10.0,32.08000000000002
623,60,-10.75,23.257500000000007
